path;TITLE;ABSTRACT;ABSTRACTGERMAN;KEYWORDS;AUTHORS;EMAILS;AUTHOR_EMAILS;AFFILIATIONS;AUTHOR_AFFILIATIONS;SOURCE;VOLUME;ISSUE;PAGE_FROM;PAGE_TO;YEAR;DOI;SECTIONS;REFERENCES
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-140229-xstream.xml;1.0;0.0;NA;NA;0.6666666666666666;0.6666666666666666;0.6666666666666666;0;0.5;NA;NA;NA;NA;NA;NA;NA;0.8571428571428571;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-140253-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.923076923076923;0.8433734939759037
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-140308-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-140533-xstream.xml;1.0;0;0;NA;0.0;NA;0.0;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.676056338028169;0.9870129870129869
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-140867-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.8235294117647058;0.9473684210526316
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-140895-xstream.xml;1.0;0.0;0;NA;0.0;NA;0.0;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.8780487804878049;0.9714285714285714
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-140983-xstream.xml;1.0;1.0;NA;NA;0.8571428571428571;0.4;0.28571428571428575;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;0.6666666666666666;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-141024-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-141065-xstream.xml;1.0;1.0;NA;NA;1.0;0.6666666666666666;0.6666666666666666;0;1.0;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-141121-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;1.0;0.923076923076923
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-141140-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.7333333333333334;0.875
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-141336-xstream.xml;1.0;1.0;NA;NA;0.5;0.5;0.5;0;0.3333333333333333;NA;NA;NA;NA;NA;NA;NA;0.8799999999999999;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-141618-xstream.xml;1.0;1.0;NA;NA;0.888888888888889;NA;0.888888888888889;0;0.3333333333333333;NA;NA;NA;NA;NA;NA;NA;0.5555555555555556;0.9866666666666666
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-141758-xstream.xml;1.0;1.0;0;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;0;NA;0.868217054263566;0.8545454545454545
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-168222-xstream.xml;1.0;0.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.5;0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-168482-xstream.xml;0.0;0.0;0;NA;0.8;NA;0.6666666666666666;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;0.7540983606557378;0.7499999999999999
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-169511-xstream.xml;1.0;NA;NA;NA;1.0;0.6666666666666666;0.75;0;0.75;NA;NA;NA;NA;NA;NA;NA;0.888888888888889;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-172697-xstream.xml;1.0;0.0;NA;0;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.28571428571428575;0.8571428571428571
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-174216-xstream.xml;1.0;1.0;NA;0;1.0;NA;1.0;0;1.0;0;0;0;0;0;0;NA;0.8235294117647058;0.40909090909090917
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-175428-xstream.xml;0;0;0;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.7157894736842104;0.9
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-176087-xstream.xml;1.0;1.0;NA;0;1.0;0;0.9166666666666666;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9333333333333333;0.9655172413793104
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-177140-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.8000000000000002;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-179146-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;0.3333333333333333;NA;NA;NA;NA;NA;NA;NA;0.8571428571428571;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-180162-xstream.xml;0;1.0;NA;NA;1.0;1.0;1.0;0;0.3333333333333333;NA;NA;NA;NA;NA;NA;NA;0.9032258064516129;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-181199-xstream.xml;1.0;1.0;NA;NA;1.0;0.6666666666666666;0.8000000000000002;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9090909090909091;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-182414-xstream.xml;1.0;1.0;NA;NA;0.8;1.0;0.8;0;0.4;NA;NA;NA;NA;NA;NA;NA;0.75;0.5882352941176471
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-182899-xstream.xml;0.0;1.0;NA;NA;0.6666666666666666;0.6666666666666666;0.6666666666666666;0;0.3333333333333333;NA;NA;NA;NA;NA;NA;NA;0.9565217391304348;0.9459459459459458
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-185321-xstream.xml;1.0;0.0;NA;NA;0.4;NA;0.4;0;0.4;NA;NA;NA;NA;NA;NA;NA;0.888888888888889;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-185441-xstream.xml;1.0;0.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.4615384615384615;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-186227-xstream.xml;1.0;0.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.39999999999999997;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-189842-xstream.xml;1.0;1.0;NA;0;0.19354838709677422;0;0.20689655172413793;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.75;0.6666666666666665
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-191715-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9545454545454546;0.955223880597015
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-191977-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-192724-xstream.xml;1.0;1.0;NA;0;1.0;0.6666666666666666;0.5;0;0.7499999999999999;NA;NA;NA;NA;NA;NA;NA;0.923076923076923;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-194085-xstream.xml;0.0;0.0;0;NA;0.4;NA;0.4;0;0.4;NA;NA;NA;NA;NA;NA;NA;0.7518796992481203;0.9714285714285714
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-194561-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.8571428571428571;0.9545454545454546
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-194660-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.4444444444444445;0.5714285714285714
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-197422-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9;0.8936170212765957
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-197852-xstream.xml;0.0;1.0;NA;NA;0.5;NA;0.6666666666666666;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-198400-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9166666666666666;0.9818181818181818
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-198401-xstream.xml;1.0;1.0;NA;0;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.8;0.9090909090909091
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-198405-xstream.xml;1.0;1.0;NA;NA;1.0;0;0.0;NA;0;NA;NA;NA;NA;NA;NA;NA;0.9090909090909091;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-198408-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.7999999999999999;0.9811320754716981
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-200745-xstream.xml;0.0;0.0;0;NA;0.6666666666666666;NA;0.6666666666666666;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;0.47457627118644075;0.8421052631578948
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-200748-xstream.xml;0.0;0.0;0;NA;0.5;NA;0.6666666666666666;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;0.8235294117647058;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-200948-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9090909090909091;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-200950-xstream.xml;1.0;1.0;NA;NA;1.0;0.8;0.8571428571428571;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.7368421052631577;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-200959-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;0;NA;0.7692307692307693;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-201066-xstream.xml;1.0;NA;NA;NA;0.7499999999999999;NA;0.8571428571428571;0;0.0;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-201160-xstream.xml;1.0;NA;NA;NA;0.6666666666666666;NA;0.8;0;0.0;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-201167-xstream.xml;1.0;NA;NA;NA;1.0;0;0.6666666666666666;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.8;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-201821-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;0;NA;0.9090909090909091;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-202034-xstream.xml;0.0;0.0;0;NA;0.4;NA;0.6666666666666666;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;0.8;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-202824-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;NA;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-203409-xstream.xml;1.0;1.0;NA;0;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;1.0;NA
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-203924-xstream.xml;1.0;1.0;NA;0;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;1.0;0.9090909090909091
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-204724-xstream.xml;1.0;1.0;NA;0;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.35294117647058826;0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-205557-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;NA;0.6666666666666666
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-205933-xstream.xml;0.0;1.0;NA;0;1.0;NA;1.0;NA;NA;0;NA;NA;NA;NA;NA;NA;1.0;0.35294117647058826
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-213513-xstream.xml;1.0;NA;NA;NA;1.0;1.0;1.0;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-216744-xstream.xml;1.0;0.0;NA;0;0.28571428571428575;NA;0.28571428571428575;0;0.6;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-217690-xstream.xml;1.0;0;NA;0;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.4;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-217971-xstream.xml;1.0;0.0;NA;NA;1.0;NA;1.0;0;0.5;NA;NA;NA;NA;NA;NA;NA;0.8571428571428572;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-221215-xstream.xml;0.0;0.0;0;NA;0.8;NA;0.6666666666666666;0;0.6666666666666666;NA;NA;NA;NA;NA;NA;NA;0.631578947368421;0.9375
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-223906-xstream.xml;1.0;1.0;NA;NA;0.7499999999999999;0.8;0.5714285714285715;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.9333333333333333;0.9090909090909091
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-223973-xstream.xml;1.0;1.0;NA;0;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9473684210526316;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-225252-xstream.xml;1.0;NA;NA;NA;0.8;NA;0.888888888888889;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.8;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-226000-xstream.xml;1.0;1.0;NA;0;1.0;NA;1.0;0;0.8571428571428571;NA;NA;NA;NA;NA;NA;NA;0.9090909090909091;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-226016-xstream.xml;0.0;0.0;0;NA;0.25;NA;0.25;1.0;0.25;NA;NA;NA;NA;NA;NA;NA;0.8333333333333333;0.3
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-228620-xstream.xml;1.0;1.0;NA;0;0.5454545454545454;0;0.4444444444444445;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.7692307692307693;0.9777777777777777
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-231707-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.8695652173913043;0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-233317-xstream.xml;1.0;1.0;NA;0;0.75;1.0;0.75;0;0.75;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-233657-xstream.xml;1.0;1.0;NA;0;1.0;0;0.0;NA;0;NA;NA;NA;NA;NA;NA;NA;0.9411764705882353;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-236063-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.5;0.8571428571428571
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-236120-xstream.xml;1.0;1.0;NA;0;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.7857142857142857;0.8888888888888888
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-237297-xstream.xml;1.0;0.0;NA;0;1.0;NA;1.0;NA;NA;0;NA;NA;NA;NA;NA;NA;0.6666666666666666;0.8888888888888888
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-240858-xstream.xml;1.0;1.0;NA;NA;1.0;1.0;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.9090909090909091;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-245336-xstream.xml;1.0;1.0;NA;NA;1.0;NA;1.0;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.8571428571428571;0.9333333333333332
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-245799-xstream.xml;1.0;1.0;NA;0;0;0;0;NA;0;NA;NA;NA;NA;NA;NA;NA;0.7826086956521738;0.8750000000000001
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247301-xstream.xml;1.0;NA;NA;NA;1.0;1.0;1.0;0;0.8571428571428571;NA;NA;NA;NA;NA;NA;NA;1.0;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247741-xstream.xml;1.0;1.0;NA;0;1.0;NA;1.0;0;1.0;NA;NA;NA;NA;NA;NA;NA;0.8571428571428572;1.0
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-247743-xstream.xml;1.0;0.0;0;NA;0.4;NA;0.4;0;0.4;NA;NA;NA;NA;NA;NA;NA;0.7536231884057971;0.8780487804878048
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-251544-xstream.xml;1.0;1.0;NA;0;1.0;0;0.0;NA;0;NA;NA;NA;NA;NA;NA;NA;0.9411764705882353;0.761904761904762
D:\Java\git\MethodDemosGit\MethodDemos\output\result\result-TUW-252847-xstream.xml;1.0;1.0;NA;NA;0.4705882352941177;0.6;0.30769230769230765;0;0.0;NA;NA;NA;NA;NA;NA;NA;0.9333333333333333;1.
